Pptno,Gender,Age,NoTargets,TrialType,Hits,FA,Misses,TrialLength,ExpCond,TotalErrors
335,2,18,4,1,0,2,4,48.689558,Deception,6
335,2,18,6,2,3,0,3,26.581603,Deception,3
335,2,18,6,1,5,2,1,30.298466,Deception,3
335,2,18,6,1,4,0,2,43.530155,Deception,2
335,2,18,8,1,4,0,4,47.478838,Deception,4
335,2,18,8,2,1,4,7,47.788297,Deception,11
335,2,18,4,2,2,0,2,33.115675,Deception,2
335,2,18,4,3,2,3,2,41.018393,Deception,5
335,2,18,6,3,2,0,4,58.93073,Deception,4
335,2,18,8,3,3,3,5,39.372498,Deception,8
335,2,18,4,2,0,1,4,40.58233,Deception,5
335,2,18,8,3,1,3,7,53.983948,Deception,10
335,2,18,8,1,1,2,7,24.710549,Deception,9
334,2,18,6,2,2,4,4,18.739389,Deception,8
334,2,18,8,3,7,0,1,20.232283,Deception,1
334,2,18,6,3,0,2,6,9.9154937,Deception,8
334,2,18,4,1,0,0,4,11.499033,Deception,4
334,2,18,8,2,2,3,6,16.964062,Deception,9
334,2,18,4,1,0,4,4,14.655651,Deception,8
334,2,18,6,3,2,3,4,17.440512,Deception,7
334,2,18,4,2,0,0,4,26.370069,Deception,4
334,2,18,6,1,0,2,6,16.789165,Deception,8
334,2,18,8,1,1,3,7,23.607989,Deception,10
334,2,18,4,2,2,2,2,13.288259,Deception,4
334,2,18,8,1,4,3,4,21.377345,Deception,7
334,2,18,6,3,1,2,5,12.812407,Deception,7
334,2,18,8,3,2,2,6,24.567693,Deception,8
334,2,18,6,1,3,1,3,16.417982,Deception,4
334,2,18,4,2,0,5,4,24.077499,Deception,9
334,2,18,4,2,1,1,3,15.883115,Deception,4
334,2,18,8,3,1,2,7,23.996032,Deception,9
333,1,20,6,3,3,0,3,15.011417,Deception,3
333,1,20,6,2,0,0,6,3.7109197,Deception,6
333,1,20,8,3,5,0,3,14.039305,Deception,3
333,1,20,8,2,4,1,4,16.090874,Deception,5
333,1,20,8,1,2,1,6,15.727221,Deception,7
333,1,20,8,1,5,1,3,18.326356,Deception,4
333,1,20,4,1,0,2,4,20.266926,Deception,6
333,1,20,6,3,4,1,2,14.813618,Deception,3
333,1,20,4,1,2,1,2,13.057159,Deception,3
333,1,20,6,1,4,0,2,13.316589,Deception,2
333,1,20,4,2,2,2,2,20.86955,Deception,4
333,1,20,8,2,0,0,8,0.013637317,Deception,8
333,1,20,4,2,2,5,2,21.674499,Deception,7
333,1,20,4,3,1,5,3,16.753822,Deception,8
333,1,20,8,1,5,0,3,20.451047,Deception,3
333,1,20,6,3,6,1,0,17.879518,Deception,1
333,1,20,4,3,1,0,3,2.3370977,Deception,3
333,1,20,6,2,1,1,5,23.515461,Deception,6
332,1,18,6,3,6,3,0,21.967886,Deception,3
332,1,18,4,1,2,1,2,21.685363,Deception,3
332,1,18,4,1,2,0,2,18.17407,Deception,2
332,1,18,8,2,7,1,1,28.252001,Deception,2
332,1,18,8,3,2,2,6,22.925228,Deception,8
332,1,18,6,3,2,1,4,28.426213,Deception,5
332,1,18,8,2,7,0,1,30.715222,Deception,1
332,1,18,6,2,4,2,2,21.793708,Deception,4
332,1,18,4,1,3,0,1,16.717595,Deception,1
332,1,18,8,2,3,4,5,34.398435,Deception,9
332,1,18,4,1,1,2,3,40.294047,Deception,5
332,1,18,6,3,1,4,5,27.465957,Deception,9
332,1,18,8,2,7,1,1,19.840507,Deception,2
332,1,18,6,3,0,1,6,26.219254,Deception,7
332,1,18,4,1,0,6,4,35.277414,Deception,10
332,1,18,6,3,5,3,1,20.336703,Deception,4
332,1,18,4,1,2,1,2,23.382875,Deception,3
332,1,18,8,2,8,0,0,24.227426,Deception,0
331,1,19,6,1,2,0,4,26.800205,Deception,4
331,1,19,8,1,4,6,4,39.812072,Deception,10
331,1,19,6,2,6,0,0,15.216074,Deception,0
331,1,19,4,3,4,1,0,31.771408,Deception,1
331,1,19,6,3,5,2,1,54.939726,Deception,3
331,1,19,6,1,3,1,3,30.364982,Deception,4
331,1,19,4,3,4,1,0,26.886275,Deception,1
331,1,19,4,2,2,1,2,25.32472,Deception,3
331,1,19,8,3,6,2,2,49.626494,Deception,4
331,1,19,8,2,8,0,0,27.956139,Deception,0
331,1,19,8,3,5,0,3,56.933981,Deception,3
331,1,19,8,1,4,0,4,21.615868,Deception,4
331,1,19,4,2,2,0,2,22.187591,Deception,2
331,1,19,4,3,1,2,3,25.079673,Deception,5
331,1,19,6,1,3,6,3,30.035405,Deception,9
331,1,19,8,2,7,0,1,21.857541,Deception,1
331,1,19,4,2,3,2,1,25.223519,Deception,3
331,1,19,6,1,6,1,0,19.954226,Deception,1
330,1,18,6,1,0,2,6,42.063288,Deception,8
330,1,18,4,2,3,5,1,40.556349,Deception,6
330,1,18,8,2,3,1,5,30.174962,Deception,6
330,1,18,6,3,3,0,3,33.312656,Deception,3
330,1,18,8,3,6,1,2,31.109197,Deception,3
330,1,18,8,2,4,1,4,30.593684,Deception,5
330,1,18,8,3,5,1,3,37.658529,Deception,4
330,1,18,4,3,4,1,0,20.785415,Deception,1
330,1,18,6,1,0,1,6,16.16243,Deception,7
330,1,18,4,3,1,3,3,22.01331,Deception,6
330,1,18,4,2,3,5,1,33.88532,Deception,6
330,1,18,4,1,4,3,0,24.538304,Deception,3
330,1,18,6,2,3,0,3,20.357397,Deception,3
330,1,18,8,2,7,0,1,16.600671,Deception,1
330,1,18,6,1,1,0,5,13.936589,Deception,5
330,1,18,4,1,0,3,4,19.851706,Deception,7
330,1,18,8,3,0,0,8,14.722343,Deception,8
330,1,18,6,1,0,4,6,23.349829,Deception,10
329,2,18,8,2,0,3,8,48.236066,Deception,11
329,2,18,4,3,0,4,4,24.851826,Deception,8
329,2,18,4,1,3,3,1,37.618543,Deception,4
329,2,18,4,3,0,4,4,22.890879,Deception,8
329,2,18,8,1,4,0,4,23.656404,Deception,4
329,2,18,6,2,1,2,5,34.430852,Deception,7
329,2,18,4,2,4,0,0,31.342349,Deception,0
329,2,18,8,3,1,4,7,25.376876,Deception,11
329,2,18,6,3,4,1,2,31.299128,Deception,3
329,2,18,8,2,7,0,1,27.98354,Deception,1
329,2,18,6,1,2,1,4,38.320614,Deception,5
329,2,18,6,2,2,1,4,31.676942,Deception,5
329,2,18,4,1,3,3,1,34.483117,Deception,4
329,2,18,4,1,0,5,4,34.592622,Deception,9
329,2,18,8,3,3,1,5,34.225757,Deception,6
329,2,18,6,2,4,0,2,27.962309,Deception,2
329,2,18,6,1,3,0,3,42.892622,Deception,3
329,2,18,8,3,1,2,7,58.089768,Deception,9
328,1,18,4,2,4,3,0,51.504366,Deception,3
328,1,18,8,3,8,0,0,39.426524,Deception,0
328,1,18,4,2,2,0,2,32.590916,Deception,2
328,1,18,4,3,2,2,2,29.478586,Deception,4
328,1,18,8,3,8,0,0,56.570588,Deception,0
328,1,18,8,3,0,5,8,35.464257,Deception,13
328,1,18,8,3,8,0,0,27.268197,Deception,0
328,1,18,8,2,8,0,0,26.440405,Deception,0
328,1,18,6,2,1,0,5,33.141179,Deception,5
328,1,18,8,1,5,1,3,29.942373,Deception,4
328,1,18,6,1,5,0,1,34.543924,Deception,1
328,1,18,4,1,4,0,0,31.705584,Deception,0
328,1,18,6,2,4,0,2,23.788697,Deception,2
328,1,18,6,1,5,0,1,26.540765,Deception,1
328,1,18,6,1,1,2,5,29.990958,Deception,7
328,1,18,4,3,1,1,3,61.205956,Deception,4
328,1,18,6,2,4,0,2,25.507737,Deception,2
328,1,18,4,1,2,2,2,30.222893,Deception,4
327,2,21,4,1,2,0,2,37.617468,Deception,2
327,2,21,4,3,3,1,1,72.19262,Deception,2
327,2,21,6,2,2,0,4,47.755506,Deception,4
327,2,21,4,2,0,2,4,57.79064,Deception,6
327,2,21,4,3,0,4,4,69.872465,Deception,8
327,2,21,4,1,0,1,4,61.880118,Deception,5
327,2,21,8,2,7,2,1,74.509308,Deception,3
327,2,21,8,3,3,0,5,45.179569,Deception,5
327,2,21,6,3,1,0,5,55.56522,Deception,5
327,2,21,6,1,0,4,6,51.767988,Deception,10
327,2,21,4,2,2,2,2,53.386885,Deception,4
327,2,21,8,3,2,1,6,36.773619,Deception,7
327,2,21,8,1,0,0,8,14.728304,Deception,8
327,2,21,8,2,3,0,5,65.595671,Deception,5
327,2,21,6,1,1,1,5,41.821441,Deception,6
327,2,21,8,2,1,0,7,23.230526,Deception,7
327,2,21,6,3,5,1,1,40.605745,Deception,2
327,2,21,6,1,5,0,1,57.222337,Deception,1
326,2,22,4,3,0,5,4,18.44374,Deception,9
326,2,22,4,1,1,0,3,21.698943,Deception,3
326,2,22,8,2,6,0,2,24.135427,Deception,2
326,2,22,8,3,0,5,8,30.6748,Deception,13
326,2,22,6,1,1,2,5,20.321205,Deception,7
326,2,22,8,2,2,1,6,21.933279,Deception,7
326,2,22,4,3,3,2,1,22.752481,Deception,3
326,2,22,4,1,0,2,4,52.634612,Deception,6
326,2,22,6,2,3,0,3,18.146877,Deception,3
326,2,22,6,1,0,3,6,19.142376,Deception,9
326,2,22,4,1,3,2,1,20.55362,Deception,3
326,2,22,6,2,2,1,4,31.644072,Deception,5
326,2,22,8,2,1,1,7,20.347563,Deception,8
326,2,22,6,3,1,2,5,18.110529,Deception,7
326,2,22,8,3,1,3,7,30.666663,Deception,10
326,2,22,8,1,6,1,2,18.841178,Deception,3
326,2,22,6,3,0,4,6,20.032363,Deception,10
326,2,22,4,2,1,3,3,21.447946,Deception,6
325,2,21,4,3,3,5,1,20.549814,Deception,6
325,2,21,6,1,5,0,1,44.776765,Deception,1
325,2,21,4,3,1,4,3,19.691322,Deception,7
325,2,21,4,2,2,5,2,39.928986,Deception,7
325,2,21,8,3,7,2,1,23.38171,Deception,3
325,2,21,6,1,0,3,6,51.055071,Deception,9
325,2,21,6,3,5,3,1,35.110664,Deception,4
325,2,21,6,1,0,5,6,26.404092,Deception,11
325,2,21,6,2,1,3,5,25.333263,Deception,8
325,2,21,4,1,0,4,4,28.129123,Deception,8
325,2,21,8,2,5,0,3,24.757641,Deception,3
325,2,21,8,1,7,0,1,32.208627,Deception,1
325,2,21,6,2,6,0,0,19.513644,Deception,0
325,2,21,8,2,5,0,3,15.868688,Deception,3
325,2,21,8,3,2,3,6,27.114928,Deception,9
325,2,21,8,3,4,4,4,15.703573,Deception,8
325,2,21,4,1,0,4,4,20.91674,Deception,8
325,2,21,4,2,3,3,1,37.416881,Deception,4
324,1,19,6,2,4,3,2,22.236209,Deception,5
324,1,19,8,2,5,5,3,35.563019,Deception,8
324,1,19,6,1,6,0,0,37.532465,Deception,0
324,1,19,6,3,2,0,4,30.701564,Deception,4
324,1,19,8,2,3,1,5,37.449073,Deception,6
324,1,19,4,1,3,0,1,18.983864,Deception,1
324,1,19,6,3,6,0,0,24.121113,Deception,0
324,1,19,4,3,0,0,4,0.000206469,Deception,4
324,1,19,4,3,3,6,1,33.36403,Deception,7
324,1,19,8,2,2,0,6,28.41425,Deception,6
324,1,19,4,2,4,0,0,25.797692,Deception,0
324,1,19,6,3,5,2,1,31.497935,Deception,3
324,1,19,4,1,0,2,4,24.342767,Deception,6
324,1,19,4,2,4,0,0,27.137572,Deception,0
324,1,19,8,1,0,0,8,17.690256,Deception,8
324,1,19,8,3,3,2,5,19.53521,Deception,7
324,1,19,8,1,4,0,4,22.419267,Deception,4
324,1,19,6,1,3,0,3,13.666436,Deception,3
323,1,19,8,2,2,3,6,18.948609,Deception,9
323,1,19,8,1,2,1,6,22.261299,Deception,7
323,1,19,4,2,3,0,1,23.666151,Deception,1
323,1,19,8,3,1,0,7,13.143387,Deception,7
323,1,19,4,3,2,1,2,39.025145,Deception,3
323,1,19,6,2,3,0,3,36.727437,Deception,3
323,1,19,8,1,1,2,7,33.785269,Deception,9
323,1,19,6,2,3,0,3,39.384065,Deception,3
323,1,19,6,1,3,0,3,26.511663,Deception,3
323,1,19,4,1,3,3,1,24.035069,Deception,4
323,1,19,8,3,1,2,7,15.672696,Deception,9
323,1,19,6,2,3,0,3,17.853424,Deception,3
323,1,19,4,3,4,2,0,21.938529,Deception,2
323,1,19,4,1,0,3,4,39.348323,Deception,7
323,1,19,8,3,5,1,3,30.517686,Deception,4
323,1,19,4,3,2,0,2,25.463602,Deception,2
323,1,19,6,1,1,1,5,20.229114,Deception,6
323,1,19,6,2,0,4,6,25.819316,Deception,10
322,1,22,4,1,4,2,0,24.762376,Deception,2
322,1,22,6,2,5,0,1,27.788944,Deception,1
322,1,22,6,2,4,0,2,25.110258,Deception,2
322,1,22,6,3,1,0,5,36.195092,Deception,5
322,1,22,4,3,2,1,2,27.660583,Deception,3
322,1,22,4,2,0,3,4,28.315486,Deception,7
322,1,22,4,2,1,0,3,50.030994,Deception,3
322,1,22,6,3,1,0,5,25.375161,Deception,5
322,1,22,8,3,4,0,4,37.425084,Deception,4
322,1,22,8,3,4,1,4,37.201605,Deception,5
322,1,22,6,2,4,2,2,27.970081,Deception,4
322,1,22,8,1,0,0,8,23.06843,Deception,8
322,1,22,8,1,1,0,7,19.810588,Deception,7
322,1,22,8,1,0,1,8,40.954778,Deception,9
322,1,22,4,1,1,1,3,27.398111,Deception,4
322,1,22,4,2,4,1,0,35.254678,Deception,1
322,1,22,8,1,2,0,6,28.669721,Deception,6
322,1,22,6,3,2,3,4,26.635834,Deception,7
321,1,19,8,1,4,0,4,17.019646,Deception,4
321,1,19,6,2,5,1,1,15.243552,Deception,2
321,1,19,4,1,1,1,3,22.762492,Deception,4
321,1,19,8,3,3,1,5,25.069239,Deception,6
321,1,19,6,3,3,0,3,14.251854,Deception,3
321,1,19,4,1,0,6,4,18.602442,Deception,10
321,1,19,8,2,4,1,4,20.8669,Deception,5
321,1,19,6,1,0,4,6,15.865189,Deception,10
321,1,19,6,3,4,1,2,24.559033,Deception,3
321,1,19,4,2,1,4,3,12.434186,Deception,7
321,1,19,8,2,5,2,3,22.609515,Deception,5
321,1,19,4,2,1,5,3,23.16186,Deception,8
321,1,19,6,1,0,2,6,15.741013,Deception,8
321,1,19,8,1,1,1,7,18.936433,Deception,8
321,1,19,4,3,3,6,1,15.211474,Deception,7
321,1,19,6,2,0,3,6,13.156105,Deception,9
321,1,19,4,3,3,4,1,13.95908,Deception,5
321,1,19,8,3,3,0,5,11.817781,Deception,5
320,1,20,4,3,3,0,1,18.686284,Deception,1
320,1,20,4,1,0,2,4,32.57173,Deception,6
320,1,20,6,2,5,1,1,29.390146,Deception,2
320,1,20,8,2,6,0,2,20.136439,Deception,2
320,1,20,4,1,0,2,4,27.412247,Deception,6
320,1,20,4,3,1,0,3,26.204924,Deception,3
320,1,20,8,1,2,2,6,22.469899,Deception,8
320,1,20,6,1,2,0,4,21.724655,Deception,4
320,1,20,4,3,0,4,4,38.240769,Deception,8
320,1,20,6,2,0,1,6,49.488473,Deception,7
320,1,20,6,3,5,0,1,24.614784,Deception,1
320,1,20,8,3,2,0,6,17.887295,Deception,6
320,1,20,4,2,3,1,1,25.860837,Deception,2
320,1,20,6,2,4,2,2,25.819726,Deception,4
320,1,20,8,2,1,0,7,25.284128,Deception,7
320,1,20,6,3,1,0,5,39.161873,Deception,5
320,1,20,8,1,3,1,5,21.645718,Deception,6
320,1,20,8,1,5,1,3,23.285455,Deception,4
319,2,19,6,3,3,4,3,25.855226,Deception,7
319,2,19,6,1,2,6,4,27.246733,Deception,10
319,2,19,8,3,5,3,3,31.452963,Deception,6
319,2,19,8,3,7,3,1,27.100534,Deception,4
319,2,19,4,1,0,0,4,33.545597,Deception,4
319,2,19,4,2,1,4,3,22.085557,Deception,7
319,2,19,4,3,2,5,2,35.050963,Deception,7
319,2,19,6,2,4,3,2,23.146391,Deception,5
319,2,19,8,1,4,2,4,22.014335,Deception,6
319,2,19,8,3,8,1,0,24.582532,Deception,1
319,2,19,6,2,1,3,5,28.416167,Deception,8
319,2,19,4,1,1,3,3,18.313083,Deception,6
319,2,19,8,1,7,1,1,25.069864,Deception,2
319,2,19,6,2,6,1,0,19.515969,Deception,1
319,2,19,4,1,4,3,0,23.368604,Deception,3
319,2,19,6,3,6,3,0,24.610446,Deception,3
319,2,19,8,2,6,1,2,23.059523,Deception,3
319,2,19,4,2,3,4,1,22.13079,Deception,5
318,1,20,8,1,2,2,6,48.464153,Deception,8
318,1,20,8,2,4,1,4,33.262825,Deception,5
318,1,20,4,2,3,2,1,37.581822,Deception,3
318,1,20,6,3,5,1,1,40.471832,Deception,2
318,1,20,6,2,6,1,0,23.711092,Deception,1
318,1,20,4,3,2,4,2,56.395697,Deception,6
318,1,20,8,2,4,0,4,35.229492,Deception,4
318,1,20,6,1,2,4,4,37.390016,Deception,8
318,1,20,4,2,0,5,4,41.519807,Deception,9
318,1,20,8,3,7,1,1,27.972693,Deception,2
318,1,20,4,1,2,1,2,36.582967,Deception,3
318,1,20,4,2,3,2,1,48.376685,Deception,3
318,1,20,6,3,4,0,2,35.547435,Deception,2
318,1,20,6,3,3,0,3,41.550481,Deception,3
318,1,20,8,1,3,1,5,27.417892,Deception,6
318,1,20,6,1,2,2,4,43.866181,Deception,6
318,1,20,4,1,2,4,2,47.208746,Deception,6
318,1,20,8,3,4,2,4,61.538017,Deception,6
317,2,18,4,3,1,4,3,33.557964,Deception,7
317,2,18,6,3,4,1,2,38.416497,Deception,3
317,2,18,6,1,2,0,4,34.839676,Deception,4
317,2,18,4,1,0,4,4,30.895083,Deception,8
317,2,18,4,2,1,3,3,24.492507,Deception,6
317,2,18,4,3,3,5,1,42.568822,Deception,6
317,2,18,8,2,4,0,4,22.403194,Deception,4
317,2,18,8,1,0,1,8,25.027518,Deception,9
317,2,18,6,2,6,3,0,30.251839,Deception,3
317,2,18,6,2,3,0,3,29.121764,Deception,3
317,2,18,4,2,4,1,0,28.645415,Deception,1
317,2,18,8,3,1,3,7,25.308535,Deception,10
317,2,18,6,1,4,0,2,28.760766,Deception,2
317,2,18,6,3,4,1,2,50.642689,Deception,3
317,2,18,8,1,8,0,0,28.146111,Deception,0
317,2,18,8,3,5,3,3,29.809247,Deception,6
317,2,18,8,2,6,1,2,20.538016,Deception,3
317,2,18,4,1,1,2,3,20.917305,Deception,5
316,1,19,6,2,3,1,3,42.684985,Deception,4
316,1,19,6,1,4,0,2,68.713712,Deception,2
316,1,19,8,2,6,0,2,31.006943,Deception,2
316,1,19,4,3,4,6,0,79.022671,Deception,6
316,1,19,6,1,2,1,4,61.639473,Deception,5
316,1,19,8,3,8,0,0,39.231431,Deception,0
316,1,19,8,2,7,2,1,60.284649,Deception,3
316,1,19,4,3,2,0,2,46.842282,Deception,2
316,1,19,4,2,2,0,2,64.569327,Deception,2
316,1,19,8,1,7,1,1,38.388155,Deception,2
316,1,19,8,1,2,0,6,40.77359,Deception,6
316,1,19,4,3,3,4,1,63.127146,Deception,5
316,1,19,8,3,2,1,6,74.459056,Deception,7
316,1,19,6,1,5,1,1,49.562682,Deception,2
316,1,19,4,2,4,0,0,25.957944,Deception,0
316,1,19,6,2,1,0,5,33.622638,Deception,5
316,1,19,4,1,0,2,4,51.942349,Deception,6
316,1,19,6,3,5,0,1,31.050871,Deception,1
315,1,18,4,3,3,1,1,77.358955,Deception,2
315,1,18,8,2,3,0,5,51.046667,Deception,5
315,1,18,8,2,5,1,3,77.058572,Deception,4
315,1,18,6,3,6,1,0,24.078333,Deception,1
315,1,18,6,3,4,0,2,50.738826,Deception,2
315,1,18,6,1,0,2,6,44.731832,Deception,8
315,1,18,6,2,3,0,3,60.956971,Deception,3
315,1,18,8,2,5,0,3,66.380727,Deception,3
315,1,18,8,1,7,0,1,59.923662,Deception,1
315,1,18,6,3,0,6,6,54.053055,Deception,12
315,1,18,4,1,2,0,2,57.576535,Deception,2
315,1,18,6,3,1,5,5,70.367693,Deception,10
315,1,18,4,2,0,5,4,51.6539,Deception,9
315,1,18,4,1,0,5,4,36.409864,Deception,9
315,1,18,4,2,0,0,4,20.592036,Deception,4
315,1,18,8,1,7,0,1,27.807989,Deception,1
315,1,18,4,3,3,2,1,44.23103,Deception,3
315,1,18,8,1,4,0,4,30.813194,Deception,4
314,1,27,4,1,1,0,3,9.1453407,Deception,3
314,1,27,4,2,0,2,4,8.0853802,Deception,6
314,1,27,8,1,1,0,7,7.2666957,Deception,7
314,1,27,8,1,0,1,8,20.544634,Deception,9
314,1,27,6,3,2,0,4,22.932715,Deception,4
314,1,27,8,1,0,1,8,19.096349,Deception,9
314,1,27,8,3,0,2,8,23.149775,Deception,10
314,1,27,6,2,1,1,5,42.304462,Deception,6
314,1,27,6,3,0,2,6,15.006402,Deception,8
314,1,27,6,2,0,2,6,21.375356,Deception,8
314,1,27,4,2,0,2,4,36.937025,Deception,6
314,1,27,8,3,1,1,7,17.565488,Deception,8
314,1,27,4,2,0,2,4,20.415853,Deception,6
314,1,27,4,3,2,0,2,20.112254,Deception,2
314,1,27,4,1,0,1,4,23.605067,Deception,5
314,1,27,6,1,0,1,6,21.014267,Deception,7
314,1,27,6,2,2,0,4,19.551137,Deception,4
314,1,27,8,3,1,1,7,25.953446,Deception,8
313,2,19,4,3,3,1,1,21.995878,Deception,2
313,2,19,8,1,1,0,7,18.605119,Deception,7
313,2,19,8,3,7,0,1,23.925594,Deception,1
313,2,19,8,2,5,0,3,27.219161,Deception,3
313,2,19,6,2,2,2,4,32.627049,Deception,6
313,2,19,6,2,3,1,3,26.923434,Deception,4
313,2,19,4,2,0,3,4,41.334998,Deception,7
313,2,19,6,3,6,0,0,22.195258,Deception,0
313,2,19,4,1,0,4,4,30.712679,Deception,8
313,2,19,6,1,3,1,3,26.80552,Deception,4
313,2,19,8,3,4,0,4,36.534278,Deception,4
313,2,19,6,1,1,0,5,37.041361,Deception,5
313,2,19,8,2,6,0,2,25.505567,Deception,2
313,2,19,4,3,2,0,2,33.469578,Deception,2
313,2,19,4,1,0,1,4,26.459823,Deception,5
313,2,19,4,3,2,2,2,23.066395,Deception,4
313,2,19,6,2,5,0,1,17.344775,Deception,1
313,2,19,8,1,2,0,6,19.204227,Deception,6
312,1,18,4,3,4,2,0,45.603767,Deception,2
312,1,18,8,1,4,0,4,29.612946,Deception,4
312,1,18,8,1,6,0,2,42.621728,Deception,2
312,1,18,6,2,4,1,2,38.590518,Deception,3
312,1,18,6,3,5,0,1,62.816237,Deception,1
312,1,18,4,2,3,1,1,54.064953,Deception,2
312,1,18,6,1,6,1,0,42.111702,Deception,1
312,1,18,4,1,4,1,0,30.909063,Deception,1
312,1,18,8,2,4,1,4,42.930125,Deception,5
312,1,18,6,1,1,2,5,38.62205,Deception,7
312,1,18,8,3,8,1,0,46.15052,Deception,1
312,1,18,4,2,3,2,1,30.161978,Deception,3
312,1,18,4,2,3,1,1,50.788754,Deception,2
312,1,18,6,3,6,1,0,25.358934,Deception,1
312,1,18,8,1,6,0,2,28.441982,Deception,2
312,1,18,8,2,6,3,2,30.145693,Deception,5
312,1,18,6,3,4,3,2,53.333274,Deception,5
312,1,18,4,3,2,4,2,64.129176,Deception,6
311,1,18,8,3,1,0,7,13.101631,Deception,7
311,1,18,4,2,4,1,0,16.394244,Deception,1
311,1,18,8,3,3,0,5,20.61943,Deception,5
311,1,18,4,3,3,3,1,22.635559,Deception,4
311,1,18,8,1,0,2,8,33.386759,Deception,10
311,1,18,8,1,2,2,6,34.276138,Deception,8
311,1,18,6,1,4,1,2,21.866516,Deception,3
311,1,18,8,2,5,1,3,30.43229,Deception,4
311,1,18,4,1,1,0,3,11.600111,Deception,3
311,1,18,8,2,5,0,3,18.656868,Deception,3
311,1,18,6,2,3,4,3,20.487334,Deception,7
311,1,18,4,1,0,4,4,19.00537,Deception,8
